Province,Year,Gender,Age_Group,IM,Condition_Alcohol,Count,Total_Days,Acute_Days,ALC_Days,Cost,AAF_Total,AAF_Sensitivity,AA_Count,AA_Total_Days,AA_Acute_Days,AA_ALC_Days,AA_Cost
05:QC,2012,Male,35-64,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(4).(5),Epilepsy,2,5,5,0,6416.2114,0.350845,0.350845,0.70169,1.754225,1.754225,0,2251.095689
05:QC,2012,Male,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(5).(1),Hypertension,4,13,13,0,12913.8568,0.241599,0.241599,0.966396,3.140787,3.140787,0,3119.974889
05:QC,2012,Male,35-64,(5).(2),Ischaemic heart disease,178,1081,1081,0,2196887.536,0.046462,-0.15301,8.270236,50.225422,50.225422,0,102071.7887
05:QC,2012,Male,35-64,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,24,119,119,0,201866.1512,0.158793,0.158793,3.811032,18.896367,18.896367,0,32054.93175
05:QC,2012,Male,35-64,(5).(5),Haemorrhagic stroke,3,63,63,0,92654.642,0.234267,0.234267,0.702801,14.758821,14.758821,0,21705.92502
05:QC,2012,Male,35-64,(5).(6),Ischaemic stroke,15,82,76,6,102730.6438,0.009403,0.009403,0.141045,0.771046,0.714628,0.056418,965.9762437
05:QC,2012,Male,35-64,(5).(7),Oesophageal varices,0,0,0,0,0,0.537486,0.537486,0,0,0,0,0
05:QC,2012,Male,35-64,(6).(1),Alcoholic gastritis,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(6).(2),Liver cirrhosis,7,121,121,0,117356.5444,0.537486,0.537486,3.762402,65.035806,65.035806,0,63077.49962
05:QC,2012,Male,35-64,(6).(3),Acute pancreatitis,9,37,37,0,45998.5996,0.413067,0.413067,3.717603,15.283479,15.283479,0,19000.50354
05:QC,2012,Male,35-64,(6).(4),Chronic pancreatitis,3,15,15,0,11689.6352,0.545365,0.545365,1.636095,8.180475,8.180475,0,6375.117901
05:QC,2012,Male,35-64,(6).(5),Alcohol-induced pancreatitis,3,5,5,0,7957.0416,1,1,3,5,5,0,7957.0416
05:QC,2012,Male,35-64,(7).(1),Motor vehicle collisions,19,120,110,10,199072.4622,0.154610489,0.154610489,2.937599291,18.55325868,17.00715379,1.54610489,30778.69073
05:QC,2012,Male,35-64,(8).(1),Falls,23,84,84,0,145562.7134,0.2481,0.2481,5.7063,20.8404,20.8404,0,36114.10919
05:QC,2012,Male,35-64,(8).(2),Drowning,0,0,0,0,0,0.2481,0.2481,0,0,0,0,0
05:QC,2012,Male,35-64,(8).(3),Fires,0,0,0,0,0,0.2481,0.2481,0,0,0,0,0
05:QC,2012,Male,35-64,(8).(4),Accidental poisoning by substances other than alcohol,3,3,3,0,4984.7084,0.2481,0.2481,0.7443,0.7443,0.7443,0,1236.706154
05:QC,2012,Male,35-64,(8).(5).(1),Accidental poisoning by alcohol,1,9,9,0,7142.5368,1,1,1,9,9,0,7142.5368
05:QC,2012,Male,35-64,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(8).(6),Other unintentional injuries,28,132,132,0,180576.4858,0.2481,0.2481,6.9468,32.7492,32.7492,0,44801.02613
05:QC,2012,Male,35-64,(9).(1),Intentional self-poisoning by substances other than alcohol,7,24,24,0,42027.3784,0.293931,0.293931,2.057517,7.054344,7.054344,0,12353.14936
05:QC,2012,Male,35-64,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(9).(3),Other intentional self-harm,0,0,0,0,0,0.293931,0.293931,0,0,0,0,0
05:QC,2012,Male,35-64,(9).(4),Assault / homicide,4,50,33,17,50844.0358,0.293931,0.293931,1.175724,14.69655,9.699723,4.996827,14944.63829
05:QC,2012,Male,35-64,(9).(5),Other intentional injury,0,0,0,0,0,0.293931,0.293931,0,0,0,0,0
05:QC,2012,Male,35-64,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,35-64,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(1).(1),Tuberculosis,0,0,0,0,0,0.438774,0.438774,0,0,0,0,0
05:QC,2012,Male,65+,(1).(2),HIV,0,0,0,0,0,0.047226,0.047226,0,0,0,0,0
05:QC,2012,Male,65+,(1).(3),Lower respiratory tract infections,24,143,143,0,153694.7398,0.102766,0.102766,2.466384,14.695538,14.695538,0,15794.59363
05:QC,2012,Male,65+,(2).(1),Oral cavity and pharynx cancer,0,0,0,0,0,0.519291,0.519291,0,0,0,0,0
05:QC,2012,Male,65+,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.529723,0.529723,0,0,0,0,0
05:QC,2012,Male,65+,(2).(3),Colorectal cancer,17,195,195,0,278426.8166,0.280106,0.280106,4.761802,54.62067,54.62067,0,77989.02189
05:QC,2012,Male,65+,(2).(4),Liver cancer,1,9,9,0,3084.3914,0.205161,0.205105,0.205161,1.846449,1.846449,0,632.796824
05:QC,2012,Male,65+,(2).(5),Pancreatic cancer,1,1,1,0,3167.967,0.124546,0.124546,0.124546,0.124546,0.124546,0,394.557618
05:QC,2012,Male,65+,(2).(6),Laryngeal cancer,0,0,0,0,0,0.317277,0.317277,0,0,0,0,0
05:QC,2012,Male,65+,(2).(7),Breast cancer,0,0,0,0,0,0,0,0,0,0,0,0
05:QC,2012,Male,65+,(3).(1),Diabetes,13,69,69,0,57578.4388,0.044624,0.04458,0.580112,3.079056,3.079056,0,2569.380253
05:QC,2012,Male,65+,(4).(1),Alcoholic psychoses,1,22,22,0,18622.956,1,1,1,22,22,0,18622.956
05:QC,2012,Male,65+,(4).(2),Alcohol abuse,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(4).(3),Alcohol dependence,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(4).(5),Epilepsy,2,14,14,0,34162.9448,0.286276,0.286276,0.572552,4.007864,4.007864,0,9780.031186
05:QC,2012,Male,65+,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(5).(1),Hypertension,2,5,5,0,8623.1068,0.206261,0.206261,0.412522,1.031305,1.031305,0,1778.610632
05:QC,2012,Male,65+,(5).(2),Ischaemic heart disease,130,1045,1038,7,1886541.807,0.021158,-0.16764,2.75054,22.11011,21.962004,0.148106,39915.45155
05:QC,2012,Male,65+,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(5).(4),Atrial fibrillation and cardiac arrhythmia,29,179,179,0,258966.3036,0.12675,0.12675,3.67575,22.68825,22.68825,0,32823.97898
05:QC,2012,Male,65+,(5).(5),Haemorrhagic stroke,7,61,61,0,132473.1948,0.213158,0.213158,1.492106,13.002638,13.002638,0,28237.72126
05:QC,2012,Male,65+,(5).(6),Ischaemic stroke,21,116,111,5,149879.5466,-0.01407,-0.01407,-0.29547,-1.63212,-1.56177,-0.07035,-2108.805221
05:QC,2012,Male,65+,(5).(7),Oesophageal varices,0,0,0,0,0,0.522706,0.522706,0,0,0,0,0
05:QC,2012,Male,65+,(6).(1),Alcoholic gastritis,1,1,1,0,2253.537,1,1,1,1,1,0,2253.537
05:QC,2012,Male,65+,(6).(2),Liver cirrhosis,1,15,15,0,13262.8284,0.522706,0.522706,0.522706,7.84059,7.84059,0,6932.559982
05:QC,2012,Male,65+,(6).(3),Acute pancreatitis,6,59,59,0,31266.2912,0.395071,0.395071,2.370426,23.309189,23.309189,0,12352.40493
05:QC,2012,Male,65+,(6).(4),Chronic pancreatitis,0,0,0,0,0,0.499707,0.499707,0,0,0,0,0
05:QC,2012,Male,65+,(6).(5),Alcohol-induced pancreatitis,3,14,14,0,10905.9754,1,1,3,14,14,0,10905.9754
05:QC,2012,Male,65+,(7).(1),Motor vehicle collisions,3,4,4,0,8983.3514,0.084263802,0.084263802,0.252791406,0.337055208,0.337055208,0,756.9713437
05:QC,2012,Male,65+,(8).(1),Falls,54,544,424,120,681669.4292,0.185234,0.185234,10.002636,100.767296,78.539216,22.22808,126268.355
05:QC,2012,Male,65+,(8).(2),Drowning,0,0,0,0,0,0.185234,0.185234,0,0,0,0,0
05:QC,2012,Male,65+,(8).(3),Fires,0,0,0,0,0,0.185234,0.185234,0,0,0,0,0
05:QC,2012,Male,65+,(8).(4),Accidental poisoning by substances other than alcohol,2,17,17,0,14376.6174,0.185234,0.185234,0.370468,3.148978,3.148978,0,2663.038347
05:QC,2012,Male,65+,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(8).(6),Other unintentional injuries,7,38,38,0,46274.815,0.185234,0.185234,1.296638,7.038892,7.038892,0,8571.669082
05:QC,2012,Male,65+,(9).(1),Intentional self-poisoning by substances other than alcohol,0,0,0,0,0,0.219842,0.219842,0,0,0,0,0
05:QC,2012,Male,65+,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(9).(3),Other intentional self-harm,2,18,18,0,25728.2048,0.219842,0.219842,0.439684,3.957156,3.957156,0,5656.14
05:QC,2012,Male,65+,(9).(4),Assault / homicide,0,0,0,0,0,0.219842,0.219842,0,0,0,0,0
05:QC,2012,Male,65+,(9).(5),Other intentional injury,0,0,0,0,0,0.219842,0.219842,0,0,0,0,0
05:QC,2012,Male,65+,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2012,Male,65+,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(1).(1),Tuberculosis,0,0,0,0,0,0.254784,0.254784,0,0,0,0,0
05:QC,2013,Female,15-34,(1).(2),HIV,2,28,28,0,25504.8086,0.02622,0.02622,0.05244,0.73416,0.73416,0,668.7360815
05:QC,2013,Female,15-34,(1).(3),Lower respiratory tract infections,6,88,88,0,83001.8236,0.06045,0.06045,0.3627,5.3196,5.3196,0,5017.460237
05:QC,2013,Female,15-34,(2).(1),Oral cavity and pharynx cancer,0,0,0,0,0,0.329783,0.329783,0,0,0,0,0
05:QC,2013,Female,15-34,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.381247,0.381247,0,0,0,0,0
05:QC,2013,Female,15-34,(2).(3),Colorectal cancer,0,0,0,0,0,0.040751,0.040751,0,0,0,0,0
05:QC,2013,Female,15-34,(2).(4),Liver cancer,0,0,0,0,0,0.15029,0.150269,0,0,0,0,0
05:QC,2013,Female,15-34,(2).(5),Pancreatic cancer,0,0,0,0,0,0.031976,0.031976,0,0,0,0,0
05:QC,2013,Female,15-34,(2).(6),Laryngeal cancer,0,0,0,0,0,0.192246,0.192246,0,0,0,0,0
05:QC,2013,Female,15-34,(2).(7),Breast cancer,0,0,0,0,0,0.136323,0.136323,0,0,0,0,0
05:QC,2013,Female,15-34,(3).(1),Diabetes,0,0,0,0,0,-0.21811,-0.21811,0,0,0,0,0
05:QC,2013,Female,15-34,(4).(1),Alcoholic psychoses,2,13,13,0,5735.953,1,1,2,13,13,0,5735.953
05:QC,2013,Female,15-34,(4).(2),Alcohol abuse,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(4).(3),Alcohol dependence,2,4,4,0,5725.2684,1,1,2,4,4,0,5725.2684
05:QC,2013,Female,15-34,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(4).(5),Epilepsy,2,4,4,0,9911.2272,0.165714,0.165714,0.331428,0.662856,0.662856,0,1642.429104
05:QC,2013,Female,15-34,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(5).(1),Hypertension,1,6,6,0,4992.268,0.092101,0.092101,0.092101,0.552606,0.552606,0,459.7928751
05:QC,2013,Female,15-34,(5).(2),Ischaemic heart disease,0,0,0,0,0,-0.15088,-0.15088,0,0,0,0,0
05:QC,2013,Female,15-34,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(5).(4),Atrial fibrillation and cardiac arrhythmia,3,20,20,0,38084.7652,0.074092,0.074092,0.222276,1.48184,1.48184,0,2821.776423
05:QC,2013,Female,15-34,(5).(5),Haemorrhagic stroke,0,0,0,0,0,-0.14739,-0.14739,0,0,0,0,0
05:QC,2013,Female,15-34,(5).(6),Ischaemic stroke,0,0,0,0,0,-0.05025,-0.05025,0,0,0,0,0
05:QC,2013,Female,15-34,(5).(7),Oesophageal varices,0,0,0,0,0,0.573401,0.573401,0,0,0,0,0
05:QC,2013,Female,15-34,(6).(1),Alcoholic gastritis,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(6).(2),Liver cirrhosis,0,0,0,0,0,0.573401,0.573401,0,0,0,0,0
05:QC,2013,Female,15-34,(6).(3),Acute pancreatitis,3,8,8,0,7927.9056,0.08689,0.08689,0.26067,0.69512,0.69512,0,688.8557176
05:QC,2013,Female,15-34,(6).(4),Chronic pancreatitis,0,0,0,0,0,0.295362,0.295362,0,0,0,0,0
05:QC,2013,Female,15-34,(6).(5),Alcohol-induced pancreatitis,1,2,2,0,2713.0472,1,1,1,2,2,0,2713.0472
05:QC,2013,Female,15-34,(7).(1),Motor vehicle collisions,7,32,32,0,74875.0774,0.159110682,0.159110682,1.113774774,5.091541824,5.091541824,0,11913.42463
05:QC,2013,Female,15-34,(8).(1),Falls,10,26,26,0,53500.3751,0.187542,0.187542,1.87542,4.876092,4.876092,0,10033.56735
05:QC,2013,Female,15-34,(8).(2),Drowning,0,0,0,0,0,0.187542,0.187542,0,0,0,0,0
05:QC,2013,Female,15-34,(8).(3),Fires,0,0,0,0,0,0.187542,0.187542,0,0,0,0,0
05:QC,2013,Female,15-34,(8).(4),Accidental poisoning by substances other than alcohol,3,8,8,0,52260.3478,0.187542,0.187542,0.562626,1.500336,1.500336,0,9801.010147
05:QC,2013,Female,15-34,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(8).(6),Other unintentional injuries,6,22,17,5,25280.1576,0.187542,0.187542,1.125252,4.125924,3.188214,0.93771,4741.091317
05:QC,2013,Female,15-34,(9).(1),Intentional self-poisoning by substances other than alcohol,6,7,7,0,19011.8956,0.235824,0.235824,1.414944,1.650768,1.650768,0,4483.461268
05:QC,2013,Female,15-34,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(9).(3),Other intentional self-harm,1,4,4,0,5008.304,0.235824,0.235824,0.235824,0.943296,0.943296,0,1181.078282
05:QC,2013,Female,15-34,(9).(4),Assault / homicide,4,15,15,0,17144.0994,0.235824,0.235824,0.943296,3.53736,3.53736,0,4042.990097
05:QC,2013,Female,15-34,(9).(5),Other intentional injury,0,0,0,0,0,0.235824,0.235824,0,0,0,0,0
05:QC,2013,Female,15-34,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,15-34,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(1).(1),Tuberculosis,0,0,0,0,0,0.209058,0.209058,0,0,0,0,0
05:QC,2013,Female,35-64,(1).(2),HIV,0,0,0,0,0,0.017089,0.017089,0,0,0,0,0
05:QC,2013,Female,35-64,(1).(3),Lower respiratory tract infections,17,77,77,0,87280.8848,0.050452,0.050452,0.857684,3.884804,3.884804,0,4403.4952
05:QC,2013,Female,35-64,(2).(1),Oral cavity and pharynx cancer,1,6,6,0,37436.8008,0.282916,0.282916,0.282916,1.697496,1.697496,0,10591.46994
05:QC,2013,Female,35-64,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.341507,0.341507,0,0,0,0,0
05:QC,2013,Female,35-64,(2).(3),Colorectal cancer,9,73,73,0,107960.8668,0.03731,0.03731,0.33579,2.72363,2.72363,0,4028.01994
05:QC,2013,Female,35-64,(2).(4),Liver cancer,0,0,0,0,0,0.190808,0.190795,0,0,0,0,0
05:QC,2013,Female,35-64,(2).(5),Pancreatic cancer,1,48,48,0,45793.9328,0.033281,0.033281,0.033281,1.597488,1.597488,0,1524.067878
05:QC,2013,Female,35-64,(2).(6),Laryngeal cancer,0,0,0,0,0,0.170289,0.170289,0,0,0,0,0
05:QC,2013,Female,35-64,(2).(7),Breast cancer,9,33,33,0,57277.9797,0.114699,0.114699,1.032291,3.785067,3.785067,0,6569.726994
05:QC,2013,Female,35-64,(3).(1),Diabetes,10,58,58,0,88958.317,-0.19572,-0.19572,-1.9572,-11.35176,-11.35176,0,-17410.9218
05:QC,2013,Female,35-64,(4).(1),Alcoholic psychoses,3,16,16,0,10489.4472,1,1,3,16,16,0,10489.4472
05:QC,2013,Female,35-64,(4).(2),Alcohol abuse,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(4).(3),Alcohol dependence,1,3,3,0,2862.6342,1,1,1,3,3,0,2862.6342
05:QC,2013,Female,35-64,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(4).(5),Epilepsy,4,20,20,0,20254.7475,0.13699,0.13699,0.54796,2.7398,2.7398,0,2774.69786
05:QC,2013,Female,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(5).(1),Hypertension,3,14,14,0,10091.0264,0.070071,0.070071,0.210213,0.980994,0.980994,0,707.0883109
05:QC,2013,Female,35-64,(5).(2),Ischaemic heart disease,40,227,227,0,394343.4056,-0.22739,-0.22739,-9.0956,-51.61753,-51.61753,0,-89669.747
05:QC,2013,Female,35-64,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,8,22,22,0,39737.584,0.062382,0.062382,0.499056,1.372404,1.372404,0,2478.909965
05:QC,2013,Female,35-64,(5).(5),Haemorrhagic stroke,8,93,85,8,205279.3069,-0.15453,-0.15453,-1.23624,-14.37129,-13.13505,-1.23624,-31721.8113
05:QC,2013,Female,35-64,(5).(6),Ischaemic stroke,9,86,81,5,220844.6091,-0.08134,-0.08134,-0.73206,-6.99524,-6.58854,-0.4067,-17963.5005
05:QC,2013,Female,35-64,(5).(7),Oesophageal varices,0,0,0,0,0,0.566027,0.566027,0,0,0,0,0
05:QC,2013,Female,35-64,(6).(1),Alcoholic gastritis,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(6).(2),Liver cirrhosis,8,133,133,0,120328.7585,0.566027,0.566027,4.528216,75.281591,75.281591,0,68109.32619
05:QC,2013,Female,35-64,(6).(3),Acute pancreatitis,18,145,145,0,160049.222,0.092858,0.092858,1.671444,13.46441,13.46441,0,14861.85066
05:QC,2013,Female,35-64,(6).(4),Chronic pancreatitis,2,12,12,0,25003.4692,0.291444,0.291444,0.582888,3.497328,3.497328,0,7287.111078
05:QC,2013,Female,35-64,(6).(5),Alcohol-induced pancreatitis,6,46,46,0,29220.9552,1,1,6,46,46,0,29220.9552
05:QC,2013,Female,35-64,(7).(1),Motor vehicle collisions,7,65,64,1,102851.036,0.097689557,0.097689557,0.683826899,6.349821205,6.252131648,0.097689557,10047.47214
05:QC,2013,Female,35-64,(8).(1),Falls,32,249,241,8,305378.3954,0.126127,0.126127,4.036064,31.405623,30.396607,1.009016,38516.46088
05:QC,2013,Female,35-64,(8).(2),Drowning,0,0,0,0,0,0.126127,0.126127,0,0,0,0,0
05:QC,2013,Female,35-64,(8).(3),Fires,0,0,0,0,0,0.126127,0.126127,0,0,0,0,0
05:QC,2013,Female,35-64,(8).(4),Accidental poisoning by substances other than alcohol,0,0,0,0,0,0.126127,0.126127,0,0,0,0,0
05:QC,2013,Female,35-64,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(8).(6),Other unintentional injuries,12,51,51,0,67651.7969,0.126127,0.126127,1.513524,6.432477,6.432477,0,8532.718188
05:QC,2013,Female,35-64,(9).(1),Intentional self-poisoning by substances other than alcohol,10,36,30,6,42761.1883,0.157763,0.157763,1.57763,5.679468,4.73289,0.946578,6746.13335
05:QC,2013,Female,35-64,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(9).(3),Other intentional self-harm,1,1,1,0,3203.7936,0.157763,0.157763,0.157763,0.157763,0.157763,0,505.4400897
05:QC,2013,Female,35-64,(9).(4),Assault / homicide,2,5,5,0,3898.0032,0.157763,0.157763,0.315526,0.788815,0.788815,0,614.9606788
05:QC,2013,Female,35-64,(9).(5),Other intentional injury,0,0,0,0,0,0.157763,0.157763,0,0,0,0,0
05:QC,2013,Female,35-64,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,35-64,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(1).(1),Tuberculosis,0,0,0,0,0,0.129787,0.129787,0,0,0,0,0
05:QC,2013,Female,65+,(1).(2),HIV,0,0,0,0,0,0.005827,0.005827,0,0,0,0,0
05:QC,2013,Female,65+,(1).(3),Lower respiratory tract infections,32,226,223,3,236109.2676,0.031551,0.031551,1.009632,7.130526,7.035873,0.094653,7449.483502
05:QC,2013,Female,65+,(2).(1),Oral cavity and pharynx cancer,0,0,0,0,0,0.197204,0.197204,0,0,0,0,0
05:QC,2013,Female,65+,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.253791,0.253791,0,0,0,0,0
05:QC,2013,Female,65+,(2).(3),Colorectal cancer,10,56,56,0,102212.3608,0.0298,0.0298,0.298,1.6688,1.6688,0,3045.928352
05:QC,2013,Female,65+,(2).(4),Liver cancer,0,0,0,0,0,0.241818,0.241813,0,0,0,0,0
05:QC,2013,Female,65+,(2).(5),Pancreatic cancer,2,2,2,0,8678.8743,0.033677,0.033677,0.067354,0.067354,0.067354,0,292.2784498
05:QC,2013,Female,65+,(2).(6),Laryngeal cancer,0,0,0,0,0,0.128216,0.128216,0,0,0,0,0
05:QC,2013,Female,65+,(2).(7),Breast cancer,4,7,7,0,19300.258,0.075186,0.075186,0.300744,0.526302,0.526302,0,1451.109198
05:QC,2013,Female,65+,(3).(1),Diabetes,9,147,131,16,81752.1108,-0.1256,-0.1256,-1.1304,-18.4632,-16.4536,-2.0096,-10268.06512
05:QC,2013,Female,65+,(4).(1),Alcoholic psychoses,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(4).(2),Alcohol abuse,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(4).(3),Alcohol dependence,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(4).(5),Epilepsy,4,23,23,0,20717.648,0.085352,0.085352,0.341408,1.963096,1.963096,0,1768.292692
05:QC,2013,Female,65+,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(5).(1),Hypertension,3,7,7,0,10062.0252,0.038385,0.038385,0.115155,0.268695,0.268695,0,386.2308373
05:QC,2013,Female,65+,(5).(2),Ischaemic heart disease,64,571,568,3,1002022.942,-0.22409,-0.22409,-14.34176,-127.95539,-127.28312,-0.67227,-224543.321
05:QC,2013,Female,65+,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(5).(4),Atrial fibrillation and cardiac arrhythmia,24,161,161,0,134838.2406,0.040267,0.040267,0.966408,6.482987,6.482987,0,5429.531434
05:QC,2013,Female,65+,(5).(5),Haemorrhagic stroke,6,60,38,22,71451.3143,-0.10771,-0.10771,-0.64626,-6.4626,-4.09298,-2.36962,-7696.021063
05:QC,2013,Female,65+,(5).(6),Ischaemic stroke,25,312,280,32,284998.9912,-0.0901,-0.0901,-2.2525,-28.1112,-25.228,-2.8832,-25678.40911
05:QC,2013,Female,65+,(5).(7),Oesophageal varices,0,0,0,0,0,0.535737,0.535737,0,0,0,0,0
05:QC,2013,Female,65+,(6).(1),Alcoholic gastritis,0,0,0,0,0,1,1,0,0,0,0,0
05:QC,2013,Female,65+,(6).(2),Liver cirrhosis,3,37,31,6,33325.9052,0.535737,0.535737,1.607211,19.822269,16.607847,3.214422,17853.92047
05:QC,2013,Female,65+,(6).(3),Acute pancreatitis,10,41,41,0,35835.0177,0.140729,0.140729,1.40729,5.769889,5.769889,0,5043.026206
05:QC,2013,Female,65+,(6).(4),Chronic pancreatitis,2,11,11,0,6890.2552,0.286763,0.286763,0.573526,3.154393,3.154393,0,1975.870252
05:QC,2013,Female,65+,(6).(5),Alcohol-induced pancreatitis,0,0,0,0,0,1,1,0,0,0,0,0
